,name,segment,change_time,falling_velocity_combine,bouncing_velocity_combine,change_velocity_combine,acceleration_combine,energy_change_combine,falling_velocity_x,bouncing_velocity_x,change_velocity_x,acceleration_x,energy_change_x,falling_velocity_y,bouncing_velocity_y,change_velocity_y,acceleration_y,energy_change_y,falling_velocity_z,bouncing_velocity_z,change_velocity_z,acceleration_z,energy_change_z,airbag_condition,ID_sort,direction,height
1333,P4_111,Right Forearm,25,-1.087884732,0.23281970285394663,1.3207044346683976,0.052828177386735904,41.78,-0.086995,-0.142272,-0.055277,-0.00221108,-0.47,-0.029147,0.088022,0.117169,0.00468676,-0.26,-1.084009,0.161913,1.245922,0.04983688,42.51,without,P4,front,11 cm
1334,P4_111,Left Forearm,15,-1.061971195,0.34240670159767606,1.4043778964061793,0.093625193,37.39,0.090277,-0.147163,-0.23744,-0.015829333,-0.5,-0.047575,-0.270177,-0.222602,-0.014840133,-2.62,-1.057057,0.150299,1.2073559999999999,0.0804904,40.51,without,P4,front,11 cm
1335,P4_111,Pelvis,22,-1.175435153,3.066062217648233,4.241497371125446,0.19279533505115662,-296.71,-0.015407,-0.02934,-0.013933,-0.000633318,-0.02,-0.341691,2.084691,2.426382,0.11029009090909091,-156.48,-1.12457,2.248097,3.372667,0.15330304545454546,-140.2,without,P4,front,11 cm
1336,P4_111,Right Upper Leg,13,-1.450244368,0.9344242211891771,2.384668589563349,0.18343604535102684,45.51,0.107239,-0.922162,-1.029401,-0.079184692,-31.04,-0.066072,0.06887,0.134942,0.010380153846153846,-0.01,-1.444764,0.134249,1.579013,0.12146253846153846,76.56,without,P4,front,11 cm
1337,P4_111,Left Upper Leg,16,-1.470293832,1.409637557322094,2.8799313891468756,0.17999571182167973,6.46,-0.012399,0.553388,0.565787,0.035361688,-11.33,-0.06837,0.033545,0.101915,0.006369688,0.13,-1.468651,1.296038,2.7646889999999997,0.17279306249999998,17.66,without,P4,front,11 cm
1338,P4_111,Neck,15,-4.741198875,0.35863059730870706,5.099829472180231,0.339988631,826.96,0.249907,-0.222086,-0.471993,-0.0314662,0.49,2.342547,-0.198427,-2.540974,-0.169398267,201.58,-4.114485,0.199801,4.314286,0.28761906666666665,624.9,without,P4,front,11 cm
1339,P4_111,Right Shoulder,18,-1.126619733,0.6256482486781211,1.7522679821414577,0.097348221,32.48,-0.017688,-0.002897,0.014790999999999999,0.000821722,0.01,-0.032602,-0.111824,-0.079222,-0.004401222,-0.42,-1.126009,0.615567,1.741576,0.096754222,32.89,without,P4,front,11 cm
1340,P4_111,Left Shoulder,18,-1.085238333,0.348330004,1.4335683372495303,0.079642685,39.09,0.042455,0.000303,-0.042152,-0.002341778,0.07,-0.066738,-0.0173,0.049438,0.002746556,0.15,-1.082352,0.3479,1.4302519999999999,0.079458444,38.87,without,P4,front,11 cm
1341,P4_111,Right Shoulder,18,-1.126619733,0.6256482486781211,1.7522679821414577,0.097348221,32.48,-0.017688,-0.002897,0.014790999999999999,0.000821722,0.01,-0.032602,-0.111824,-0.079222,-0.004401222,-0.42,-1.126009,0.615567,1.741576,0.096754222,32.89,without,P4,front,11 cm
1342,P4_111,Left Shoulder,18,-1.085238333,0.348330004,1.4335683372495303,0.079642685,39.09,0.042455,0.000303,-0.042152,-0.002341778,0.07,-0.066738,-0.0173,0.049438,0.002746556,0.15,-1.082352,0.3479,1.4302519999999999,0.079458444,38.87,without,P4,front,11 cm
1343,P4_111,T12,26,-4.45846239,0.30016054188050767,4.758622931457098,-0.183023959,732.15,0.256287,-0.043503,-0.29979,0.011530384615384616,2.36,2.37748,-0.228663,-2.606143,0.10023626923076923,207.2,-3.76295,0.189518,3.952468,-0.152018,522.58,without,P4,front,11 cm
1344,P4_112,T8,16,-1.832039503,1.0700063558479453,2.902045858,0.18137786615127624,81.82,-0.102059,-0.143725,-0.041666,-0.002604125,-0.38,1.254044,-0.444347,-1.698391,-0.106149438,50.88,-1.331663,0.962711,2.294374,0.143398375,31.32,without,P4,front,18 cm
1345,P4_112,Right Upper Arm,15,-1.990995239,1.2875215456717608,3.2785167846226226,0.21856778564150817,85.33,-0.58275,0.695572,1.278322,0.085221467,-5.34,0.345872,-0.448437,-0.794309,-0.052953933,-3.01,-1.872121,0.986304,2.858425,0.19056166666666666,93.69,without,P4,front,18 cm
1346,P4_112,Left Upper Arm,17,-1.602142237,1.1645547325523176,2.7666969693584007,0.16274688055049416,44.79,0.501706,-0.36313,-0.864836,-0.050872706,4.43,0.353029,-0.335353,-0.688382,-0.040493059,0.45,-1.480041,1.054449,2.53449,0.14908764705882352,39.91,without,P4,front,18 cm
1347,P4_112,Right Forearm,17,-1.678652799,0.475474682,2.154127481089678,0.1267133812405693,95.9,0.028212,-0.255308,-0.28352,-0.016677647,-2.38,0.144279,0.102347,-0.041932,-0.002466588,0.38,-1.672203,0.387839,2.060042,0.1211789411764706,97.9,without,P4,front,18 cm
1348,P4_112,Left Forearm,17,-1.547988987,0.3885977711631913,1.9365867583320275,0.11391686813717809,83.07,0.13543,0.060176,-0.075254,-0.004426706,0.54,0.02717,0.175251,0.148081,0.008710647,-1.11,-1.541814,0.341576,1.88339,0.11078764705882352,83.64,without,P4,front,18 cm
1349,P4_112,Pelvis,49,-1.831706697,1.0190129925418026,2.8507196898888423,0.058177953,85.72,0.012635,-0.022122,-0.034757,-0.000709327,-0.01,0.037216,0.774926,0.73771,0.015055306122448979,-22.17,-1.831285,0.661353,2.492638,0.050870163,107.9,without,P4,front,18 cm
1350,P4_112,Right Upper Leg,16,-3.237514403,0.9082961799027892,4.145810582552297,0.25911316140951857,357.29,-2.780155,0.82796,3.608115,0.225507188,260.62,0.419023,0.120551,-0.298472,-0.0186545,5.96,-1.605197,0.353485,1.958682,0.122417625,90.71,without,P4,front,18 cm
1351,P4_112,Left Upper Leg,6,-3.189753364,1.6348938433577271,4.824647207,0.8041078678976751,277.56,2.932099,1.478968,-1.453131,-0.2421885,237.16,0.951752,0.688725,-0.263027,-0.043837833,15.97,-0.819445,0.10578,0.925225,0.15420416666666667,24.43,without,P4,front,18 cm
1352,P4_112,Neck,17,-1.642278911,0.49686077535462586,2.1391396859502043,0.12583174623236495,90.66,0.088757,0.059402,-0.029355,-0.001726765,0.16,-0.016767,0.097929,0.114696,0.006746824,-0.34,-1.639793,0.483479,2.123272,0.12489835294117647,90.84,without,P4,front,18 cm
1353,P4_112,Right Shoulder,26,-1.528620124,1.0988337353289623,2.6274538590938565,0.10105591765745602,41.78,-0.061341,0.214833,0.276174,0.010622076923076922,-1.57,0.006963,-0.309062,-0.316025,-0.012154808,-3.53,-1.527373,1.032358,2.559731,0.098451192,46.88,without,P4,front,18 cm
1354,P4_112,Left Shoulder,24,-1.533373913,0.8089556168857474,2.3423295297018614,0.097597064,62.78,0.044724,-0.170129,-0.214853,-0.008952208,-1,-0.002173,-0.208711,-0.206538,-0.00860575,-1.61,-1.53272,0.762827,2.295547,0.095647792,65.39,without,P4,front,18 cm
1355,P4_112,Right Shoulder,26,-1.528620124,1.0988337353289623,2.6274538590938565,0.10105591765745602,41.78,-0.061341,0.214833,0.276174,0.010622076923076922,-1.57,0.006963,-0.309062,-0.316025,-0.012154808,-3.53,-1.527373,1.032358,2.559731,0.098451192,46.88,without,P4,front,18 cm
1356,P4_112,Left Shoulder,24,-1.533373913,0.8089556168857474,2.3423295297018614,0.097597064,62.78,0.044724,-0.170129,-0.214853,-0.008952208,-1,-0.002173,-0.208711,-0.206538,-0.00860575,-1.61,-1.53272,0.762827,2.295547,0.095647792,65.39,without,P4,front,18 cm
1357,P4_112,T12,37,-1.643097706,0.7045409289572891,2.3476386349559313,0.063449693,81.53,0.098065,-0.688224,-0.786289,-0.021251054,-17.17,-0.001503,-0.078688,-0.077185,-0.002086081,-0.23,-1.640168,0.128584,1.768752,0.047804108,98.92,without,P4,front,18 cm
1358,P4_113,T8,26,-1.83708845,1.2268438312515575,3.063932281,0.11784354927075769,69.18,-0.009594,-0.306936,-0.297342,-0.011436231,-3.48,0.035415,-0.486678,-0.522093,-0.0200805,-8.72,-1.836722,1.08355,2.9202719999999998,0.11231815384615383,81.38,without,P4,front,25 cm
1359,P4_113,Right Upper Arm,16,-2.248169841,1.3795916022305297,3.627761443200068,0.22673509020000426,116.59,-0.09156,0.58183,0.6733899999999999,0.042086874999999996,-12.22,0.151143,-0.482802,-0.633945,-0.039621563,-7.78,-2.241214,1.153971,3.3951849999999997,0.21219906249999998,136.58,without,P4,front,25 cm
1360,P4_113,Left Upper Arm,16,-2.253521075,1.3436866668993184,3.5972077422314306,0.2248254838894644,121.1,-0.014319,-0.480249,-0.46593,-0.029120625,-8.53,0.137986,-0.440851,-0.578837,-0.036177313,-6.49,-2.249247,1.174949,3.4241960000000002,0.21401225000000001,136.11,without,P4,front,25 cm
1361,P4_113,Right Forearm,19,-2.126909316,0.278790342,2.405699657461621,0.12661577144534847,164.5,0.025269,-0.151514,-0.176783,-0.009304368,-0.83,0.140639,0.148851,0.008212,0.000432211,-0.09,-2.122104,0.180585,2.302689,0.12119415789473684,165.42,without,P4,front,25 cm
1362,P4_113,Left Forearm,15,-2.06044428,1.837166211,3.897610491106548,0.2598406994071032,32.2,-0.24645,1.266331,1.5127810000000002,0.10085206666666667,-57.09,0.14755,0.139269,-0.008281,-0.000552067,0.09,-2.040324,1.323703,3.364027,0.22426846666666667,89.2,without,P4,front,25 cm
1363,P4_113,Pelvis,15,-2.108667456,0.5291336002409978,2.637801056,0.17585340375244266,154.16,0.077281,0.008162,-0.069119,-0.004607933,0.22,-0.56704,0.057708,0.624748,0.041649867,11.77,-2.029525,0.525914,2.555439,0.17036259999999998,142.17,without,P4,front,25 cm
1364,P4_113,Right Upper Leg,17,-2.192311252,1.1154738405556626,3.307785092295707,0.19457559366445334,131.79,-0.369743,0.575028,0.944771,0.055574765,-7.18,0.084376,0.108124,0.023748,0.001396941,-0.17,-2.159259,0.949702,3.108961,0.1828800588235294,139.14,without,P4,front,25 cm
1365,P4_113,Left Upper Leg,17,-2.372942463,1.100462126090671,3.4734045890638043,0.2043179170037532,163.53,0.474334,-0.060816,-0.53515,-0.031479412,8.19,0.157655,0.23228,0.074625,0.004389706,-1.08,-2.3197,1.073948,3.3936479999999998,0.19962635294117645,156.42,without,P4,front,25 cm
1366,P4_113,Neck,37,-1.76635367,0.6926763128200646,2.4590299830724294,-0.06646027,97.69,-0.02825,-0.056649,-0.028399,0.000767541,-0.09,0.092667,-0.315879,-0.408546,0.011041783783783784,-3.37,-1.763695,0.61385,2.377545,-0.064257973,101.15,without,P4,front,25 cm
1367,P4_113,Right Shoulder,23,-1.840509534,1.1144201308030108,2.9549296645973895,0.12847520280858216,79.39,-0.067274,0.155029,0.222303,0.009665348,-0.72,0.037564,-0.252317,-0.289881,-0.012603522,-2.3,-1.838896,1.074353,2.913249,0.126663,82.41,without,P4,front,25 cm
1368,P4_113,Left Shoulder,26,-1.815656922,0.8951276321737588,2.710784554308004,0.10426094439646169,92.33,0.009021,-0.222764,-0.231785,-0.008914808,-1.83,0.050682,-0.208229,-0.258911,-0.009958115,-1.51,-1.814927,0.841588,2.6565149999999997,0.10217365384615383,95.67,without,P4,front,25 cm
1369,P4_113,Right Shoulder,23,-1.840509534,1.1144201308030108,2.9549296645973895,0.12847520280858216,79.39,-0.067274,0.155029,0.222303,0.009665348,-0.72,0.037564,-0.252317,-0.289881,-0.012603522,-2.3,-1.838896,1.074353,2.913249,0.126663,82.41,without,P4,front,25 cm
1370,P4_113,Left Shoulder,26,-1.815656922,0.8951276321737588,2.710784554308004,0.10426094439646169,92.33,0.009021,-0.222764,-0.231785,-0.008914808,-1.83,0.050682,-0.208229,-0.258911,-0.009958115,-1.51,-1.814927,0.841588,2.6565149999999997,0.10217365384615383,95.67,without,P4,front,25 cm
1371,P4_113,T12,37,-1.790000471,0.652890383,2.442890854094041,-0.066024077,102.78,0.022041,-0.034543,-0.056584,0.001529297,-0.03,0.098198,-0.320875,-0.419073,0.011326297297297299,-3.45,-1.787169,0.567549,2.354718,-0.063641027,106.26,without,P4,front,25 cm
1372,P4_121,T8,26,-1.582124333,0.6518074596389642,2.233931792961096,0.085920454,76.9,-0.100804,0.211287,0.312091,0.0120035,-1.28,0.116485,-0.249694,-0.366179,-0.014083808,-1.8,-1.574607,0.563794,2.138401,0.082246192,79.98,without,P4,right,11 cm
1373,P4_121,Right Upper Arm,49,-1.265248463,0.30055806005662206,1.565806523084339,0.031955235,55.89,0.321137,0.193442,-0.127695,-0.00260602,2.43,-0.207984,-0.13583,0.072154,0.001472531,0.92,-1.206013,0.185649,1.391662,0.028401265,52.54,without,P4,right,11 cm
1374,P4_121,Left Upper Arm,27,-1.208535331,0.7256067319705627,1.9341420629468646,0.071634891,34.56,-0.067443,-0.153634,-0.086191,-0.003192259,-0.71,-0.01666,0.056554,0.073214,0.00271163,-0.11,-1.206537,0.706897,1.913434,0.070867926,35.37,without,P4,right,11 cm
1375,P4_121,Right Forearm,24,-1.235523795,1.2009334053135503,2.436457200273809,0.1015190500114087,3.12,0.19025,-0.596246,-0.786496,-0.032770667,-11.81,-0.091983,0.997931,1.089914,0.045413083,-36.53,-1.217318,0.301439,1.518757,0.063281542,51.47,without,P4,right,11 cm
1376,P4_121,Left Forearm,21,-1.230318979,1.0206616524343413,2.250980631199198,0.10718955386662847,17.46,0.186638,-0.154735,-0.341373,-0.016255857,0.4,-0.108793,-0.122349,-0.013556,-0.000645524,-0.12,-1.211204,1.001418,2.2126219999999996,0.10536295238095236,17.17,without,P4,right,11 cm
1377,P4_121,Pelvis,17,-1.275087705,0.7857648143013276,2.0608525190318687,0.12122661876658052,37.31,0.140875,-0.239503,-0.380378,-0.022375176,-1.39,-0.063913,0.234084,0.29799699999999996,0.017529235294117644,-1.88,-1.265669,0.710823,1.976492,0.11626423529411764,40.58,without,P4,right,11 cm
1378,P4_121,Right Upper Leg,35,-1.401080977,0.6496804183211928,2.0507613956387067,0.058593183,57.01,0.081167,0.048305,-0.032862,-0.000938914,0.16,0.151986,-0.189474,-0.34146,-0.009756,-0.47,-1.390446,0.619557,2.010003,0.057428657,57.33,without,P4,right,11 cm
1379,P4_121,Left Upper Leg,16,-1.417542827,1.044359869463108,2.461902696185814,0.15386891851161338,33.99,-0.08442,-0.229165,-0.144745,-0.009046563,-1.68,0.165688,0.171194,0.005506,0.000344125,-0.07,-1.405293,1.004422,2.409715,0.150607188,35.74,without,P4,right,11 cm
1380,P4_121,Neck,17,-1.431217881,1.4357152751691402,2.8669331564332055,0.1686431268490121,-0.48,-0.384664,0.237049,0.621713,0.036571353,3.4,0.169027,0.018252,-0.150775,-0.008869118,1.04,-1.368155,1.415893,2.7840480000000003,0.16376752941176473,-4.92,without,P4,right,11 cm
1381,P4_121,Right Shoulder,17,-1.087608583,0.5738264969570506,1.6614350802047186,0.097731475,31.58,0.067779,-0.2125,-0.280279,-0.016487,-1.5,0.146428,-0.025507,-0.171935,-0.010113824,0.77,-1.075573,0.532419,1.6079919999999999,0.094587765,32.32,without,P4,right,11 cm
1382,P4_121,Left Shoulder,19,-1.3059944,0.49834407541978465,1.8043384750670421,0.094965183,53.92,0.02475,0.100937,0.076187,0.004009842,-0.35,0.017469,-0.043009,-0.060478,-0.003183053,-0.06,-1.305643,0.486116,1.791759,0.094303105,54.33,without,P4,right,11 cm
1383,P4_121,Right Shoulder,17,-1.087608583,0.5738264969570506,1.6614350802047186,0.097731475,31.58,0.067779,-0.2125,-0.280279,-0.016487,-1.5,0.146428,-0.025507,-0.171935,-0.010113824,0.77,-1.075573,0.532419,1.6079919999999999,0.094587765,32.32,without,P4,right,11 cm
1384,P4_121,Left Shoulder,19,-1.3059944,0.49834407541978465,1.8043384750670421,0.094965183,53.92,0.02475,0.100937,0.076187,0.004009842,-0.35,0.017469,-0.043009,-0.060478,-0.003183053,-0.06,-1.305643,0.486116,1.791759,0.094303105,54.33,without,P4,right,11 cm
1385,P4_121,T12,19,-1.377729647,0.9654529829510083,2.3431826301057033,0.1233254015845107,35.74,-0.223357,0.14304,0.366397,0.019284052631578945,1.09,0.11466,0.049092,-0.065568,-0.003450947,0.4,-1.35466,0.953535,2.308195,0.12148394736842105,34.26,without,P4,right,11 cm
1386,P4_122,T8,28,-1.608975738,0.7566485919328734,2.365624330052004,0.084486583,74.6,-0.096228,0.154115,0.250343,0.008940821,-0.54,0.010076,-0.206815,-0.216891,-0.007746107,-1.58,-1.606064,0.711332,2.317396,0.082764143,76.72,without,P4,right,18 cm
1387,P4_122,Right Upper Arm,35,-1.566684086,0.4727973106247539,2.039481396243166,0.058270897035519034,82.55,-0.465355,0.242961,0.7083160000000001,0.0202376,5.83,0.497204,-0.333658,-0.830862,-0.023738914,5.03,-1.410933,0.230607,1.64154,0.046901142857142857,71.69,without,P4,right,18 cm
1388,P4_122,Left Upper Arm,16,-1.782333723,0.76257065,2.5449043727779075,0.15905652329861922,96.02,0.015239,-0.607249,-0.622488,-0.0389055,-13.64,-0.105472,-0.249091,-0.143619,-0.008976188,-1.88,-1.779145,0.388222,2.167367,0.135460438,111.54,without,P4,right,18 cm
1389,P4_122,Right Forearm,30,-2.07296445,0.9311596479648375,3.004124097952825,0.10013746993176083,126.91,0.461997,0.401646,-0.060351,-0.0020117,1.93,-0.272747,-0.840001,-0.567254,-0.018908467,-23.35,-2.002336,0.011709,2.0140450000000003,0.067134833,148.34,without,P4,right,18 cm
1390,P4_122,Left Forearm,19,-1.578736049,1.2168840507155971,2.7956200995350313,0.14713789997552795,37.43,0.028365,-0.385746,-0.414111,-0.021795316,-5.48,-0.188804,-0.043999,0.144805,0.007621316,1.25,-1.567149,1.153287,2.720436,0.14318084210526316,41.66,without,P4,right,18 cm
1391,P4_122,Pelvis,17,-1.776744347,1.2747591602942103,3.0515035071651946,0.17950020630383498,56.68,0.120237,0.123804,0.003567,0.000209824,-0.03,-0.012812,-0.734633,-0.721821,-0.042460059,-19.96,-1.772625,1.034407,2.807032,0.1651195294117647,76.67,without,P4,right,18 cm
1392,P4_122,Right Upper Leg,28,-1.205478869,0.1696235825880352,1.375102451755388,0.049110801848406715,52.7,-0.10988,0.026079,0.135959,0.004855679,0.42,0.03336,-0.016827,-0.050187,-0.001792393,0.03,-1.199997,0.16676,1.366757,0.04881275,52.25,without,P4,right,18 cm
1393,P4_122,Left Upper Leg,24,-1.879202798,1.3578445164797035,3.237047314445107,0.1348769714352128,62.44,-0.228356,-0.019998,0.20835800000000002,0.008681583,1.91,0.244187,-0.531807,-0.775994,-0.032333083,-8.26,-1.849224,1.249209,3.098433,0.129101375,68.79,without,P4,right,18 cm
1394,P4_122,Neck,13,-1.936685181,1.0878037292857567,3.024488909997635,0.23265299307674114,95,-0.665953,-1.002066,-0.336113,-0.025854846,-20.74,0.238056,0.073576,-0.16448,-0.012652308,1.9,-1.802938,0.416854,2.219792,0.17075323076923077,113.84,without,P4,right,18 cm
1395,P4_122,Right Shoulder,17,-1.783711153,0.5742364058721808,2.357947558374738,0.13870279755145518,105.52,1.003455,-0.185946,-1.189401,-0.069964765,35.98,0.394644,-0.283847,-0.678491,-0.039911235,2.78,-1.420901,0.463252,1.884153,0.1108325294117647,66.76,without,P4,right,18 cm
1396,P4_122,Left Shoulder,18,-1.763235883,0.8539171741158507,2.617153056845952,0.14539739204699734,88.05,0.067173,-0.21032,-0.277493,-0.015416278,-1.47,-0.051503,0.193689,0.245192,0.013621777777777778,-1.29,-1.761203,0.804627,2.56583,0.14254611111111112,90.81,without,P4,right,18 cm
1397,P4_122,Right Shoulder,17,-1.783711153,0.5742364058721808,2.357947558374738,0.13870279755145518,105.52,1.003455,-0.185946,-1.189401,-0.069964765,35.98,0.394644,-0.283847,-0.678491,-0.039911235,2.78,-1.420901,0.463252,1.884153,0.1108325294117647,66.76,without,P4,right,18 cm
1398,P4_122,Left Shoulder,18,-1.763235883,0.8539171741158507,2.617153056845952,0.14539739204699734,88.05,0.067173,-0.21032,-0.277493,-0.015416278,-1.47,-0.051503,0.193689,0.245192,0.013621777777777778,-1.29,-1.761203,0.804627,2.56583,0.14254611111111112,90.81,without,P4,right,18 cm
1399,P4_122,T12,15,-1.83032023,1.2134349439776324,3.043755174323131,0.20291701162154208,69.47,-0.303982,-0.831496,-0.527514,-0.0351676,-22.16,0.063542,-0.023593,-0.087135,-0.005809,0.13,-1.803782,0.883449,2.687231,0.17914873333333334,91.51,without,P4,right,18 cm
1400,P4_123,T8,29,-2.056459249,1.3287731530694018,3.385232402506161,0.11673215181055728,91.15,-0.250723,-0.373123,-0.1224,-0.00422069,-2.83,-0.006696,-0.875142,-0.868446,-0.029946414,-28.34,-2.041107,0.927655,2.968762,0.10237110344827585,122.31,without,P4,right,25 cm
1401,P4_123,Right Upper Arm,33,-2.192406361,0.5378455413276194,2.7302519023353136,0.082734906,167.14,-0.372909,0.292402,0.665311,0.020160939393939394,1.98,0.601441,-0.225309,-0.82675,-0.02505303,11.51,-2.075055,0.391171,2.466226,0.074734121,153.66,without,P4,right,25 cm
1402,P4_123,Left Upper Arm,27,-2.039370284,1.056510121845503,3.0958804057228573,0.11466223724899471,112.58,-0.007273,-0.230728,-0.223455,-0.008276111,-1.97,-0.053972,-0.023653,0.030319,0.001122926,0.09,-2.038643,1.030737,3.0693799999999998,0.11368074074074073,114.46,without,P4,right,25 cm
1403,P4_123,Right Forearm,19,-2.217277587,0.8680419540258408,3.0853195413635204,0.16238523901913265,154.02,0.473979,-0.648302,-1.122281,-0.059067421,-7.24,-0.18987,0.577059,0.766929,0.040364684210526316,-10.99,-2.157687,0.014292,2.1719790000000003,0.11431468421052633,172.25,without,P4,right,25 cm
1404,P4_123,Left Forearm,19,-1.701622079,1.1932775503817206,2.8948996294935894,0.15236313839439944,54.45,0.055034,-0.333465,-0.388499,-0.020447316,-4,0.187127,-0.148456,-0.335583,-0.017662263,0.48,-1.690406,1.136078,2.8264839999999998,0.14876231578947366,57.97,without,P4,right,25 cm
1405,P4_123,Pelvis,17,-2.160935522,1.542909789236234,3.703845310834692,0.21787325357851128,84.7,0.125653,0.191589,0.065936,0.003878588,-0.77,0.000984,-0.707348,-0.708332,-0.041666588,-18.51,-2.157279,1.357764,3.515043,0.20676723529411764,103.98,without,P4,right,25 cm
1406,P4_123,Right Upper Leg,38,-1.852304077,0.5120279610441211,2.364332038,0.062219264165414734,117.25,-0.149957,0.294927,0.444884,0.011707473684210526,-2.39,0.628109,-0.242841,-0.87095,-0.022919737,12.42,-1.736094,0.340909,2.077003,0.054657974,107.22,without,P4,right,25 cm
1407,P4_123,Left Upper Leg,24,-2.278847058,2.0354534155013226,4.314300473251359,0.17976251971880663,38.85,-0.117994,0.312972,0.43096599999999996,0.017956916666666666,-3.11,0.110542,-0.668146,-0.778688,-0.032445333,-16.07,-2.273104,1.897024,4.170128,0.17375533333333334,58.03,without,P4,right,25 cm
1408,P4_123,Neck,14,-2.997158285,2.261543049788131,5.258701334399072,0.375621524,143.13,-2.858026,2.17035,5.028376,0.35916971428571426,127.94,0.662144,-0.620893,-1.283037,-0.0916455,1.96,-0.61336,0.136564,0.749924,0.053566,13.23,without,P4,right,25 cm
1409,P4_123,Right Shoulder,21,-1.828078724,0.7530783081174227,2.5811570316919847,0.12291223960438022,102.67,0.108469,0.019358,-0.089111,-0.004243381,0.42,0.108189,-0.227387,-0.335576,-0.01597981,-1.48,-1.821648,0.717668,2.539316,0.12091980952380951,103.72,without,P4,right,25 cm
1410,P4_123,Left Shoulder,18,-2.209526429,1.036165393657306,3.2456918230527547,0.18031621239181972,140.91,-0.036396,-0.140882,-0.104486,-0.005804778,-0.69,0.033935,0.18152,0.147585,0.008199167,-1.18,-2.208966,1.010367,3.2193330000000002,0.17885183333333335,142.77,without,P4,right,25 cm
1411,P4_123,Right Shoulder,21,-1.828078724,0.7530783081174227,2.5811570316919847,0.12291223960438022,102.67,0.108469,0.019358,-0.089111,-0.004243381,0.42,0.108189,-0.227387,-0.335576,-0.01597981,-1.48,-1.821648,0.717668,2.539316,0.12091980952380951,103.72,without,P4,right,25 cm
1412,P4_123,Left Shoulder,18,-2.209526429,1.036165393657306,3.2456918230527547,0.18031621239181972,140.91,-0.036396,-0.140882,-0.104486,-0.005804778,-0.69,0.033935,0.18152,0.147585,0.008199167,-1.18,-2.208966,1.010367,3.2193330000000002,0.17885183333333335,142.77,without,P4,right,25 cm
1413,P4_123,T12,14,-2.387873934,1.6148868323935273,4.0027607659432025,0.28591148328165733,114.48,0.034738,-1.592313,-1.627051,-0.116217929,-93.77,0.023151,0.097162,0.074011,0.0052865,-0.33,-2.387509,0.250915,2.638424,0.18845885714285715,208.58,without,P4,right,25 cm
1414,P4_131,T8,30,-1.207663362,0.9938950900784247,2.2015584524311125,0.073385282,17.41,0.172085,-0.261523,-0.433608,-0.0144536,-1.43,-0.158462,-0.002692,0.15577,0.005192333,0.93,-1.18479,0.958867,2.143657,0.071455233,17.92,without,P4,left,11 cm
1415,P4_131,Right Upper Arm,18,-1.362240974,0.5803137639475734,1.9425547379029893,0.10791970766127718,56.2,0.025503,0.016535,-0.008968,-0.000498222,0.01,0.059155,-0.195311,-0.254466,-0.014137,-1.28,-1.360717,0.546209,1.906926,0.10594033333333333,57.47,without,P4,left,11 cm
1416,P4_131,Left Upper Arm,38,-1.093413725,0.31179135402060143,1.4052050787506325,0.036979081,40.64,0.899136,-0.310464,-1.2096,-0.031831579,26.35,0.265254,-0.021375,-0.286629,-0.007542868,2.59,-0.562804,0.019211,0.582015,0.015316184210526315,11.71,without,P4,left,11 cm
1417,P4_131,Right Forearm,18,-1.394076095,0.5837227181393577,1.9777988126607435,0.10987771181448575,59.3,-0.045656,0.015916,0.061572,0.003420667,0.07,-0.038654,-0.17939,-0.140736,-0.007818667,-1.14,-1.392792,0.555246,1.948038,0.10822433333333333,60.37,without,P4,left,11 cm
1418,P4_131,Left Forearm,21,-1.599898067,0.755929507,2.355827574,0.11218226541641522,73.57,-0.214001,0.636128,0.850129,0.040482333333333335,-13.28,-0.097427,0.407367,0.504794,0.024037809523809524,-5.79,-1.582525,0.028683,1.611208,0.07672419,92.63,without,P4,left,11 cm
1419,P4_131,Pelvis,25,-1.247317011,0.8335778909238176,2.080894902070944,0.083235796,31.86,0.026825,0.166475,0.13965,0.005586,-1,-0.015354,-0.165676,-0.150322,-0.00601288,-1.01,-1.246934,0.799806,2.04674,0.0818696,33.86,without,P4,left,11 cm
1420,P4_131,Right Upper Leg,30,-1.379673808,0.638300574,2.0179743822340073,0.067265813,55.35,0.061116,0.022354,-0.038762,-0.001292067,0.12,-0.02564,-0.240749,-0.215109,-0.0071703,-2.12,-1.378081,0.590735,1.968816,0.0656272,57.36,without,P4,left,11 cm
1421,P4_131,Left Upper Leg,15,-1.355540574,2.7146340418017676,4.070174615512861,0.2713449743675241,-204.67,-0.017415,0.647334,0.6647489999999999,0.0443166,-15.49,0.264976,-1.551012,-1.815988,-0.121065867,-86.41,-1.329276,2.131797,3.461073,0.23073819999999998,-102.77,without,P4,left,11 cm
1422,P4_131,Neck,30,-1.807662517,1.0157687206613522,2.8234312372437476,0.094114375,82.73,-0.014039,-0.643808,-0.629769,-0.0209923,-15.33,0.024644,0.079787,0.055143,0.0018381,-0.21,-1.80744,0.781621,2.589061,0.086302033,98.27,without,P4,left,11 cm
1423,P4_131,Right Shoulder,19,-1.255458688,0.782860853,2.0383195409639474,0.10727997584020776,35.64,0.071283,-0.205713,-0.276996,-0.014578737,-1.38,0.040744,-0.035735,-0.076479,-0.004025211,0.01,-1.252771,0.754504,2.007275,0.10564605263157895,37.01,without,P4,left,11 cm
